"MOV Charlie's Angels (2000)","(u'August, John (I)', None, None, u' (written by)') ","(u'McG', None, None, None)" ",,"(u'Diaz, Cameron', u'Natalie Cook', 1, None) ",
"MOV Charlie's Angels: Full Throttle (2003)","(u'August, John (I)', None, None, u' (screenplay)') ","(u'McG', None, None, None)" ",,"(u'Diaz, Cameron', u'Natalie Cook', 1, None) ",
"MOV Chasing Amy (1997)","(u'Smith, Kevin (I)', None, None, u' (written by)')" ","(u'Smith, Kevin (I)', None, None, None)" ",,"(u'Suplee, Ethan', u'Fan', 1, None) ",
"MOV Chasing Liberty (2004)","(u'Guiley, Derek', None, None, u' (written by)') ","(u'Cadiff, Andy', None, None, None)" ",,"(u'Moore, Mandy (II)', u'Anna Foster', 1, None) ",
"MOV Cheaper by the Dozen (2003)","(u'Carey, Ernestine Gilbreth', None, None, u' (novel "Cheaper by the Dozen")') ","(u'Levy, Shawn (I)', None, None, None)" ",,"(u'Martin, Steve (I)', u'Tom Baker', 1, None) ",
"MOV Cherish (2002)","(u'Taylor, Finn (I)', None, None, u' (written by)')" ","(u'Taylor, Finn (I)', None, None, None)" ",,"(u'Hunt, Brad (I)', u'D.J.', 1, None) ",
"MOV Cherry Falls (2000)","(u'Selden, Ken', None, None, u' (written by)')" ","(u'Wright, Geoffrey (I)', None, None, None)" ",,"(u'Murphy, Brittany (I)', u'Jody Marken', 1, None) ",
"MOV Chicago (2002)","(u'Condon, Bill', None, None, u' (screenplay)') ","(u'Marshall, Rob (I)', None, None, None)" ",,"(u'Diggs, Taye', u'Bandleader', 1, None) ",
"MOV Chicken Run (2000)","(u'Burton, Mark (IV)', None, None, u' (additional dialogue)') ","(u'Lord, Peter (I)', None, None, None) ",,"(u'Daniels, Phil (I)', u'Fetcher', 1, u' (voice)') ",
"MOV Child's Play (1988)","(u'Holland, Tom (I)', None, None, u' (screenplay)') ","(u'Holland, Tom (I)', None, None, None)" ",,"(u'Hicks, Catherine (I)', u'Karen Barclay', 1, None) ",
"MOV Child's Play 2 (1990)","(u'Mancini, Don (I)', None, None, u' (characters)') ","(u'Lafia, John', None, None, None)" ",,"(u'Vincent, Alex (I)', u'Andy Barclay', 1, None) ",
"MOV Children of the Corn (1984)","(u'Goldsmith, George (I)', None, None, u' (screenplay)') ","(u'Kiersch, Fritz', None, None, None)" ",,"(u'Horton, Peter (I)', u'Burt', 1, None) ",
"MOV Children of the Corn II: The Final Sacrifice (1993)","" ","" ",,"" ",
"MOV The Children's Hour (1961)","(u'Hayes, John Michael', None, None, u' (screenplay)') ","(u'Wyler, William', None, None, None)" ",,"(u'Hepburn, Audrey (I)', u'Karen Wright', 1, None) ",
"MOV Chill Factor (1999)","(u'Cheda, Mike', None, None, u' (written by)') ","(u'Johnson, Hugh (I)', None, None, None)" ",,"(u'Gooding Jr., Cuba', u'Arlo', 1, None) ",
"MOV Chinatown (1974)","(u'Polanski, Roman (I)', None, None, u' (uncredited)') ","(u'Polanski, Roman (I)', None, None, None)" ",,"(u'Nicholson, Jack (I)', u'J.J. Gittes', 1, None) ",
"MOV Chitty Chitty Bang Bang (1968)","(u'Dahl, Roald', None, None, u' (screenplay)') ","(u'Hughes, Ken (I)', None, None, None)" ",,"(u'Van Dyke, Dick', u'Caractacus Potts', 1, None) ",
"MOV Christine (1983)","(u'King, Stephen (I)', None, None, u' (novel)') ","(u'Carpenter, John (I)', None, None, None)" ",,"(u'Gordon, Keith (I)', u'Arnie Cunningham', 1, None) ",
"MOV Christmas with the Kranks (2004)","(u'Columbus, Chris', None, None, u' (screenplay)') ","(u'Roth, Joe (I)', None, None, None)" ",,"(u'Allen, Tim (I)', u'Luther Krank', 1, None) ",
"MOV The Chronicles of Riddick (2004)","(u'Twohy, David', None, None, u' (written by)') ","(u'Twohy, David', None, None, None)" ",,"(u'Diesel, Vin', u'Riddick', 1, None) ",
"MOV Chuck&Buck (2000)","" ","" ",,"" ",
"MOV Cidade de Deus (2002)","" ","" ",,"" ",
"MOV The Cider House Rules (1999)","" ","" ",,"" ",
"MOV Cinderella (1950)","(u'Anderson, Ken (I)', None, None, u' (story)') ","(u'Geronimi, Clyde', None, None, None) ",,"(u'Woods, Ilene', u'Cinderella', 1, u' (voice)') ",
"MOV A Cinderella Story (2004)","(u'Dunlap, Leigh', None, None, u' (written by)')" ","(u'Rosman, Mark', None, None, None)" ",,"(u'Duff, Hilary', u'Sam', 1, None) ",
"MOV The Circus (1928)","(u'Chaplin, Charles', None, None, u' (written by)')" ","(u'Chaplin, Charles', None, None, u' (as Charlie Chaplin)')" ",,"(u'Garcia, Al Ernest', u'The Circus Proprietor and Ring Master', 1, u' (as Allan Garcia)') ",
"MOV Citizen Kane (1941)","(u'Denny, Roger Q.', None, None, u' (contributing writer)') ","(u'Welles, Orson', None, None, None)" ",,"(u'Cotten, Joseph (I)', u'Jedediah Leland', 1, None) ",
"MOV Citizen Ruth (1996)","(u'Payne, Alexander (I)', None, None, u' (written by)') ","(u'Payne, Alexander (I)', None, None, None)" ",,"(u'Dern, Laura', u'Ruth Stoops', 1, None) ",
"MOV City Hall (1996)","(u'Goldman, Bo', None, None, u' (written by)') ","(u'Becker, Harold', None, None, None)" ",,"(u'Pacino, Al (I)', u'Mayor John Pappas', 1, None) ",
"MOV City Lights (1931)","(u'Chaplin, Charles', None, None, u' (written by)') ","(u'Chaplin, Charles', None, None, None)" ",,"(u'Cherrill, Virginia', u'A Blind Girl', 1, None) ",
"MOV City by the Sea (2002)","(u'Hixon, Ken', None, None, u' (screenplay)') ","(u'Caton-Jones, Michael', None, None, None)" ",,"(u'De Niro, Robert', u'Vincent LaMarca', 1, None) ",
"MOV City of Angels (1998)","" ","" ",,"" ",
"MOV City of Ghosts (2002)","(u'Dillon, Matt (I)', None, None, u' (written by)') ","(u'Dillon, Matt (I)', None, None, None)" ",,"(u'Dillon, Matt (I)', u'Jimmy', 1, None) ",
"MOV City of Hope (1991)","(u'Sayles, John (I)', None, None, u' (written by)')" ","(u'Sayles, John (I)', None, None, None)" ",,"(u'Spano, Vincent', u'Nick Rinaldi', 1, None) ",
"MOV City of Industry (1997)","(u'Solarz, Ken', None, None, u' (written by)')" ","(u'Irvin, John', None, None, None)" ",,"(u'Keitel, Harvey', u'Roy Egan', 1, None) ",
"MOV A Civil Action (1998)","(u'Harr, Jonathan', None, None, u' (book)') ","(u'Zaillian, Steven', None, None, None)" ",,"(u'Travolta, John (I)', u'Jan Schlichtmann', 1, None) ",
"MOV Clash of the Titans (1981)","(u'Cross, Beverley', None, None, u' (written by)')" ","(u'Davis, Desmond (I)', None, None, None)" ",,"(u'Olivier, Laurence', u'Zeus', 1, None) ",
"MOV Class of 1984 (1982)","(u'Holland, Tom (I)', None, None, u' (screenplay)') ","(u'Lester, Mark L.', None, None, u' (as Mark Lester)')" ",,"(u'King, Perry (I)', u'Andrew Norris', 1, None) ",
"MOV Clay Pigeons (1998)","(u'Healy, Matthew L.', None, None, u' (written by)')" ","(u'Dobkin, David', None, None, None)" ",,"(u'Phoenix, Joaquin', u'Clay Bidwell', 1, None) ",
"MOV Clear and Present Danger (1994)","(u'Clancy, Tom (I)', None, None, u' (novel)') ","(u'Noyce, Phillip', None, None, None)" ",,"(u'Ford, Harrison (I)', u'Jack Ryan', 1, None) ",
"MOV Cleopatra (1963)","(u'Appian', None, None, u' (histories)') ","(u'Mamoulian, Rouben', None, None, u' (uncredited; fired, replaced by Joseph L. Mankiewicz)') ",,"(u'Taylor, Elizabeth (I)', u'Cleopatra', 1, None) ",
"MOV Clerks. (1994)","" ","" ",,"" ",
"MOV Cliffhanger (1993)","(u'France, Michael', None, None, u' (screen story)') ","(u'Harlin, Renny', None, None, None)" ",,"(u'Stallone, Sylvester', u'Gabe Walker', 1, None) ",
"MOV Clockers (1995)","(u'Lee, Spike', None, None, u' (screenplay)') ","(u'Lee, Spike', None, None, None)" ",,"(u'Keitel, Harvey', u'Det. Rocco Klein', 1, None) ",
"MOV Clockstoppers (2002)","(u'Hedden, Andy', None, None, u' (story)') ","(u'Frakes, Jonathan', None, None, None)" ",,"(u'Bradford, Jesse', u'Zak Gibbs', 1, None) ",
"MOV A Clockwork Orange (1971)","(u'Burgess, Anthony (I)', None, None, u' (novel)') ","(u'Kubrick, Stanley', None, None, None)" ",,"(u'McDowell, Malcolm', u'Alex', 1, None) ",
"MOV Close Encounters of the Third Kind (1977)","(u'Barwood, Hal', None, None, u' (uncredited)') ","(u'Spielberg, Steven', None, None, None)" ",,"(u'Dreyfuss, Richard', u'Roy Neary', 1, None) ",
"MOV Club Dread (2004)","(u'Chandrasekhar, Jay', None, None, u' (written by)') ","(u'Chandrasekhar, Jay', None, None, None)" ",,"(u'Lyons, Elena', u'Stacy', 1, None) ",
"MOV Clue (1985)","(u'Landis, John (I)', None, None, u' (story)') ","(u'Lynn, Jonathan (I)', None, None, None)" ",,"(u'Brennan, Eileen (I)', u'Mrs. Peacock', 1, None) ",
"MOV Clueless (1995)","(u'Heckerling, Amy', None, None, u' (written by)')" ","(u'Heckerling, Amy', None, None, None)" ",,"(u'Silverstone, Alicia', u'Cher', 1, None) ",
"MOV Coach Carter (2005)","(u'Gatins, John', None, None, u' (written by)') ","(u'Carter, Thomas (II)', None, None, None)" ",,"(u'Jackson, Samuel L.', u'Coach Ken Carter', 1, None) ",
"MOV The Cocoanuts (1929)","(u'Kaufman, George S.', None, None, u' (book of stage play)') ","(u'Florey, Robert', None, None, None) ",,"(u'Marx Brothers, The', None, 1, None) ",
"MOV Code 46 (2003)","(u'Cottrell Boyce, Frank', None, None, u' (writer)')" ","(u'Winterbottom, Michael', None, None, None)" ",,"(u'Robbins, Tim (I)', u'William Geld', 1, None) ",
"MOV Cold Mountain (2003)","(u'Frazier, Charles (I)', None, None, u' (book)') ","(u'Minghella, Anthony', None, None, None)" ",,"(u'Law, Jude', u'Inman', 1, None) ",
"MOV Collateral (2004)","(u'Beattie, Stuart (I)', None, None, u' (written by)')" ","(u'Mann, Michael (I)', None, None, None)" ",,"(u'Cruise, Tom', u'Vincent', 1, None) ",
"MOV Collateral Damage (2002)","(u'Griffiths, David (III)', None, None, u' (screenplay)') ","(u'Davis, Andrew (I)', None, None, None)" ",,"(u'Schwarzenegger, Arnold', u'Gordy Brewer', 1, None) ",
"MOV The Color Purple (1985)","(u'Meyjes, Menno', None, None, u' (screenplay)') ","(u'Spielberg, Steven', None, None, None)" ",,"(u'Glover, Danny (I)', u'Albert', 1, None) ",
"MOV The Color of Money (1986)","(u'Price, Richard (I)', None, None, u' (screenplay)') ","(u'Scorsese, Martin', None, None, None)" ",,"(u'Newman, Paul (I)', u'Fast Eddie Felson', 1, None) ",
"MOV Color of Night (1994)","(u'Chapman, Matthew (I)', None, None, u' (screenplay)') ","(u'Rush, Richard (I)', None, None, None)" ",,"(u'Willis, Bruce', u'Bill Capa', 1, None) ",
"MOV Coming to America (1988)","(u'Blaustein, Barry W.', None, None, u' (screenplay)') ","(u'Landis, John (I)', None, None, None)" ",,"(u'Murphy, Eddie (I)', u'Prince Akeem/Clarence/Randy Watson/Saul', 1, None) ",
"MOV Committed (2000)","" ","" ",,"" ",
"MOV The Company of Wolves (1984)","(u'Carter, Angela (I)', None, None, u' (screenplay)') ","(u'Jordan, Neil (I)', None, None, None)" ",,"(u'Lansbury, Angela', u'Granny', 1, None) ",
"MOV The Company (2003)","(u'Campbell, Neve', None, None, u' (story)') ","(u'Altman, Robert (I)', None, None, None)" ",,"(u'Campbell, Neve', u"Loretta 'Ry' Ryan", 1, None) ",
"MOV La Comunidad (2000)","" ","" ",,"" ",
"MOV Con Air (1997)","(u'Rosenberg, Scott', None, None, u' (written by)')" ","(u'West, Simon (I)', None, None, None)" ",,"(u'Meaney, Colm', u'Duncan Malloy', 1, None) ",
"MOV Conan the Barbarian (1982)","(u'Howard, Robert E.', None, None, u' (based on the character created by)') ","(u'Milius, John', None, None, None)" ",,"(u'Schwarzenegger, Arnold', u'Conan', 1, None) ",
"MOV Confessions of a Dangerous Mind (2002)","(u'Barris, Chuck', None, None, u' (book)') ","(u'Clooney, George', None, None, None)" ",,"(u'Clark, Dick (I)', u'Himself', 1, None) ",
"MOV Confessions of a Teenage Drama Queen (2004)","(u'Parent, Gail', None, None, u' (screenplay)') ","(u'Sugarman, Sara', None, None, None)" ",,"(u'Lohan, Lindsay', u'Lola', 1, None) ",
"MOV Confidence (2003)","(u'Jung, Doug (I)', None, None, u' (written by)')" ","(u'Foley, James (I)', None, None, None)" ",,"(u'Burns, Edward (I)', u'Jake Vig', 1, None) ",
"MOV Il Conformista (1970)","" ","" ",,"" ",
"MOV Congo (1995)","(u'Crichton, Michael', None, None, u' (novel)') ","(u'Marshall, Frank (I)', None, None, None)" ",,"(u'Linney, Laura', u'Dr. Karen Ross', 1, None) ",
"MOV Conquest of the Planet of the Apes (1972)","(u'Boulle, Pierre', None, None, u' (characters)') ","(u'Lee Thompson, J.', None, None, None)" ",,"(u'McDowall, Roddy', u'Caesar', 1, None) ",
"MOV Conspiracy Theory (1997)","(u'Helgeland, Brian', None, None, u' (written by)')" ","(u'Donner, Richard', None, None, None)" ",,"(u'Gibson, Mel (I)', u'Jerry Fletcher', 1, None) ",
"MOV Constantine (2005)","(u'Brodbin, Kevin', None, None, u' (screenplay)') ","(u'Lawrence, Francis (II)', None, None, None)" ",,"(u'Reeves, Keanu', u'John Constantine', 1, None) ",
"MOV Contact (1997)","(u'Druyan, Ann', None, None, u' (story)') ","(u'Zemeckis, Robert', None, None, None)" ",,"(u'Malone, Jena', u'Young Ellie', 1, None) ",
"MOV The Contender (2000)","(u'Lurie, Rod', None, None, u' (written by)')" ","(u'Lurie, Rod', None, None, None)" ",,"(u'Oldman, Gary', u'Shelly Runyon', 1, None) ",
"MOV The Conversation (1974)","(u'Coppola, Francis Ford', None, None, u' (written by)')" ","(u'Coppola, Francis Ford', None, None, None)" ",,"(u'Hackman, Gene', u'Harry Caul', 1, None) ",
"MOV Cool as Ice (1991)","(u'Stenn, David', None, None, u' (written by)')" ","(u'Kellogg, David (I)', None, None, None)" ",,"(u'Campbell, Naomi (I)', u'Singer at First Club', 1, None) ",
"MOV Cop Land (1997)","(u'Mangold, James', None, None, u' (written by)')" ","(u'Mangold, James', None, None, None)" ",,"(u'Stallone, Sylvester', u'Freddy Heflin', 1, None) ",
"MOV Copycat (1995)","(u'Biderman, Ann', None, None, u' (written by)') ","(u'Amiel, Jon', None, None, None)" ",,"(u'Weaver, Sigourney', u'Helen Hudson', 1, None) ",
"MOV The Core (2003)","(u'Layne, Cooper', None, None, u' (written by)') ","(u'Amiel, Jon', None, None, None)" ",,"(u'Shyer, Christopher', u'Dave Perry', 1, None) ",
"MOV Corky Romano (2001)","(u'Garrett, David (I)', None, None, u' (written by)') ","(u'Pritts, Rob', None, None, None)" ",,"(u'Kattan, Chris', u'Corky Romano', 1, None) ",
"MOV The Cotton Club (1984)","(u'Coppola, Francis Ford', None, None, u' (screenplay)') ","(u'Coppola, Francis Ford', None, None, u' (as Francis Coppola)')" ",,"(u'Gere, Richard', u'Dixie Dwyer', 1, None) ",
"MOV The Count of Monte Cristo (2002)","" ","" ",,"" ",
"MOV The Country Bears (2002)","(u'Perez, Mark (III)', None, None, u' (written by)')" ","(u'Hastings, Peter', None, None, None)" ",,"(u'Osment, Haley Joel', u'Beary Barrington', 1, u' (voice)') ",
"MOV Courage Under Fire (1996)","(u'Duncan, Patrick Sheane', None, None, u' (written by)')" ","(u'Zwick, Edward', None, None, None)" ",,"(u'Washington, Denzel', u"Lt. Col. Nathan 'Nat' Serling", 1, None) ",
"MOV The Cowboys (1972)","(u'Frank Jr., Harriet', None, None, u' (screenplay)') ","(u'Rydell, Mark', None, None, None)" ",,"(u'Wayne, John (I)', u'Wil Andersen', 1, None) ",
"MOV Coyote Ugly (2000)","(u'Wendkos, Gina', None, None, u' (written by)')" ","(u'McNally, David (II)', None, None, None)" ",,"(u'Perabo, Piper', u'Violet Sanford', 1, None) ",
"MOV Cradle 2 the Grave (2003)","(u'Gibson, Channing', None, None, u' (screenplay)') ","(u'Bartkowiak, Andrzej', None, None, None)" ",,"(u'Li, Jet', u'Su', 1, None) ",
"MOV Cradle Will Rock (1999)","(u'Robbins, Tim (I)', None, None, u' (written by)')" ","(u'Robbins, Tim (I)', None, None, None)" ",,"(u'Azaria, Hank', u'Marc Blitzstein', 1, None) ",
"MOV The Craft (1996)","(u'Filardi, Peter', None, None, u' (screenplay)') ","(u'Fleming, Andrew (I)', None, None, None)" ",,"(u'Tunney, Robin', u'Sarah Bailey', 1, None) ",
"MOV Crash (2004)","" ","" ",,"" ",
"MOV The Crazies (1973)","(u'McCollough, Paul', None, None, u' (screenplay)') ","(u'Romero, George A. (I)', None, None, None)" ",,"(u'Carroll, Lane', u'Judy', 1, None) ",
"MOV Crazy in Alabama (1999)","(u'Childress, Mark', None, None, u' (novel)') ","(u'Banderas, Antonio', None, None, None)" ",,"(u'Griffith, Melanie (I)', u'Lucille Vinson', 1, None) ",
"MOV Crazy/Beautiful (2001)","(u'Hay, Phil (I)', None, None, u' (written by)') ","(u'Stockwell, John (I)', None, None, None)" ",,"(u'Dunst, Kirsten', u'Nicole Oakley', 1, None) ",
"MOV Creepshow (1982)","(u'King, Stephen (I)', None, None, u' (screenplay)') ","(u'Romero, George A. (I)', None, None, None)" ",,"(u'Holbrook, Hal', u'Henry Northrup (segment "The Crate")', 1, None) ",
"MOV Creepshow 2 (1987)","(u'Fletcher, Lucille', None, None, u' (uncredited)') ","(u'Gornick, Michael', None, None, None)" ",,"(u'John, Domenick', u'Billy (prologue)', 1, None) ",
"MOV The Crew (2000)","(u'Fanaro, Barry', None, None, u' (written by)')" ","(u'Dinner, Michael', None, None, None)" ",,"(u'Dreyfuss, Richard', u'Bobby Bartellemeo/Narrator', 1, None) ",
"MOV Crime Spree (2003)","(u'Mirman, Brad', None, None, u' (written by)')" ","(u'Mirman, Brad', None, None, None)" ",,"(u'Depardieu, G"MOV El Crimen del padre Amaro (2002)","" ","" ",,"" ",
"MOV Crimes and Misdemeanors (1989)","(u'Allen, Woody', None, None, u' (written by)')" ","(u'Allen, Woody', None, None, None)" ",,"(u'Bernstein, Bill', u'Testimonial Speaker', 1, None) ",
"MOV The Crimson Pirate (1952)","(u'Kibbee, Roland', None, None, u' (written by)')" ","(u'Siodmak, Robert', None, None, None)" ",,"(u'Lancaster, Burt', u'Capt. Vallo (The Crimson Pirate)', 1, None) ",
"MOV Crimson Tide (1995)","(u'Henrick, Richard P.', None, None, u' (story)') ","(u'Scott, Tony (I)', None, None, None)" ",,"(u'Washington, Denzel', u'Lt. Commander Ron Hunter', 1, None) ",
"MOV Critters (1986)","(u'Herek, Stephen', None, None, u' (screenplay)') ","(u'Herek, Stephen', None, None, None)" ",,"(u'Wallace, Dee (II)', u'Helen Brown', 1, u' (as Dee Wallace Stone)') ",
"MOV Critters 2: The Main Course (1988)","" ","" ",,"" ",
"MOV Crocodile Dundee in Los Angeles (2001)","(u'Abrams, Eric (I)', None, None, u' (written by)') ","(u'Wincer, Simon', None, None, None)" ",,"(u'Hogan, Paul (I)', u"Michael J. 'Crocodile' Dundee", 1, None) ",
"MOV The Crocodile Hunter: Collision Course (2002)","(u'Sloan, Holly Goldberg', None, None, u' (screenplay)') ","(u'Stainton, John (I)', None, None, None)" ",,"(u'Irwin, Steve (II)', u'Himself', 1, None) ",
"MOV Crooklyn (1994)","" ","" ",,"" ",
"MOV Cross of Iron (1977)","(u'Epstein, Julius J.', None, None, u' (screenplay)') ","(u'Peckinpah, Sam', None, None, None)" ",,"(u'Coburn, James (I)', u'Unteroffizier Feldwebel (S/Sgt.) Rolf Steiner', 1, None) ",
"MOV Crossroads (2002)","" ","" ",,"" ",
"MOV The Crow (1994)","(u"O'Barr, James", None, None, u' (comic book series and comic strip)') ","(u'Proyas, Alex', None, None, None)" ",,"(u'Lee, Brandon (I)', u'Eric Draven', 1, None) ",
"MOV The Crow: City of Angels (1996)","(u'Goyer, David S.', None, None, u' (written by)') ","(u'Pope, Tim (I)', None, None, None)" ",,"(u'Perez, Vincent (III)', u'Ashe Corven/The Crow', 1, None) ",
"MOV The Crow: Salvation (2000)","(u'Johannessen, Chip', None, None, u' (written by)') ","(u'Nalluri, Bharat', None, None, None)" ",,"(u'Dunst, Kirsten', u'Erin Randall', 1, None) ",
"MOV Cruel Intentions (1999)","(u'Kumble, Roger', None, None, u' (screenplay)') ","(u'Kumble, Roger', None, None, None)" ",,"(u'Gellar, Sarah Michelle', u'Kathryn Merteuil', 1, None) ",
"MOV Cry-Baby (1990)","(u'Waters, John (I)', None, None, u' (written by)')" ","(u'Waters, John (I)', None, None, None)" ",,"(u'Depp, Johnny', u'Cry-Baby', 1, None) ",
"MOV Cujo (1983)","(u'Currier, Lauren', None, None, u' (writer)') ","(u'Teague, Lewis (I)', None, None, None)" ",,"(u'Wallace, Dee (II)', u'Donna Trenton', 1, None) ",
"MOV Curdled (1996)","(u'Braddock, Reb', None, None, u' (1991 screenplay)') ","(u'Braddock, Reb', None, None, None)" ",,"(u'Baldwin, William (I)', u'Paul Guell', 1, None) ",
"MOV Curly Sue (1991)","(u'Hughes, John (I)', None, None, u' (written by)')" ","(u'Hughes, John (I)', None, None, None)" ",,"(u'Belushi, James', u'Bill Dancer', 1, None) ",
"MOV The Curse of Frankenstein (1957)","(u'Sangster, Jimmy', None, None, u' (screenplay)') ","(u'Fisher, Terence', None, None, None)" ",,"(u'Cushing, Peter', u'Victor Frankenstein', 1, None) ",
"MOV The Curse of the Jade Scorpion (2001)","(u'Allen, Woody', None, None, u' (written by)')" ","(u'Allen, Woody', None, None, None)" ",,"(u'Tormey, John (I)', u'Sam', 1, None) ",
"MOV Cursed (2005)","(u'Williamson, Kevin (I)', None, None, u' (written by)')" ","(u'Craven, Wes', None, None, None)" ",,"(u'de Rossi, Portia', u'Zela', 1, None) ",
"MOV Cutthroat Island (1995)","(u'Beckner, Michael Frost', None, None, u' (story)') ","(u'Harlin, Renny', None, None, None)" ",,"(u'Davis, Geena', u'Morgan', 1, None) ",
"MOV Cyborg (1989)","(u'Pyun, Albert', None, None, u' (written by)')" ","(u'Pyun, Albert', None, None, None)" ",,"(u'Van Damme, Jean-Claude', u'Gibson Rickenbacker', 1, None) ",
"MOV Cypher (2002)","(u'King, Brian (IX)', None, None, u' (written by)')" ","(u'Natali, Vincenzo', None, None, None)" ",,"(u'Northam, Jeremy', u'Morgan Sullivan', 1, None) ",
